city,date,AQI,quality_level,PM25,PM10,SO2,CO,NO2,weather,wind_direction,is_rain,week
珠海,2019/10/16,95,良,16,32,4,0.5,18,晴~阵雨,东南风,1,3
珠海,2019/10/17,112,轻度污染,32,50,5,0.6,21,晴,东北风,0,4
珠海,2019/10/18,133,轻度污染,43,71,9,0.6,33,晴,东北风,0,5
珠海,2019/10/19,150,轻度污染,46,75,9,0.7,28,晴~多云,东北风,0,6
珠海,2019/10/20,113,轻度污染,40,62,5,0.6,18,晴,东南风,0,7
珠海,2019/10/21,116,轻度污染,32,56,5,0.6,16,多云,东南风,0,1
珠海,2019/10/22,92,良,23,41,4,0.4,14,多云~阵雨,东南风,1,2
珠海,2019/10/23,77,良,24,42,4,0.4,19,多云~小雨,东南风,1,3
珠海,2019/10/24,120,轻度污染,32,53,6,0.5,22,多云,东北风,0,4
珠海,2019/10/25,88,良,32,52,5,0.5,25,阴~多云,东南风,0,5
珠海,2019/10/26,92,良,31,48,4,0.5,22,多云,东南风,0,6
珠海,2019/10/27,103,轻度污染,54,83,6,0.7,25,多云~小雨,东南风,1,7
珠海,2019/10/28,63,良,45,74,7,0.9,44,多云,北风,0,1
珠海,2019/10/29,81,良,15,34,4,0.7,32,晴~多云,东北风,0,2
珠海,2019/10/30,93,良,30,62,9,0.6,37,多云,东北风,0,3
珠海,2019/10/31,103,轻度污染,40,94,8,0.6,40,多云,东北风,0,4
珠海,2019/11/1,97,良,38,75,5,0.6,34,多云,东北风,0,5
珠海,2019/11/2,78,良,26,46,4,0.5,22,多云,东南风,0,6
珠海,2019/11/3,112,轻度污染,43,73,7,0.6,32,晴,东北风,0,7
珠海,2019/11/4,118,轻度污染,43,84,9,0.6,27,晴,东北风,0,1
珠海,2019/11/5,111,轻度污染,46,85,8,0.6,29,多云~晴,东北风,0,2
珠海,2019/11/6,121,轻度污染,49,88,6,0.6,38,晴~多云,东南风,0,3
珠海,2019/11/7,100,良,48,82,8,0.6,42,多云,东北风,0,4
珠海,2019/11/8,101,轻度污染,41,66,8,0.6,28,多云,东北风,0,5
珠海,2019/11/9,101,轻度污染,42,67,7,0.6,28,晴,东北风,0,6
珠海,2019/11/10,126,轻度污染,48,74,5,0.6,32,多云~晴,东风,0,7
珠海,2019/11/11,96,良,45,71,5,0.6,32,多云,东南风,0,1
珠海,2019/11/12,59,良,28,42,3,0.4,24,小雨~多云,东南风,1,2
珠海,2019/11/13,97,良,41,61,4,0.5,29,多云,东北风,0,3
珠海,2019/11/14,92,良,51,86,6,0.6,25,多云,东北风,0,4
珠海,2019/11/15,89,良,49,82,5,0.6,33,晴,东南风,0,5
珠海,2019/11/16,77,良,24,51,4,0.4,21,晴,东南风,0,6
珠海,2019/11/17,49,优,20,40,3,0.4,24,多云,东南风,0,7
珠海,2019/11/18,108,轻度污染,43,81,8,0.7,39,多云,东北风,0,1
珠海,2019/11/19,85,良,30,56,8,0.6,30,晴~多云,东北风,0,2
珠海,2019/11/20,88,良,38,68,9,0.6,35,多云,东北风,0,3
珠海,2019/11/21,99,良,46,87,8,0.7,48,晴,东北风,0,4
珠海,2019/11/22,94,良,53,102,10,0.7,67,晴,东北风,0,5
珠海,2019/11/23,66,良,30,54,5,0.6,35,晴~多云,东南风,0,6
珠海,2019/11/24,137,轻度污染,40,65,6,0.6,30,晴,东北风,0,7
珠海,2019/11/25,75,良,35,56,5,0.6,29,多云,东北风,0,1
珠海,2019/11/26,62,良,41,70,6,0.8,30,多云,东北风,0,2
珠海,2019/11/27,82,良,29,51,6,0.6,30,多云,东北风,0,3
珠海,2019/11/28,48,优,20,47,8,0.8,38,多云,东北风,0,4
珠海,2019/11/29,65,良,26,56,8,0.7,33,晴,东北风,0,5
珠海,2019/11/30,57,良,29,57,5,0.6,45,晴,东北风,0,6
珠海,2019/12/1,70,良,48,88,10,0.8,56,晴,东北风,0,7
珠海,2019/12/2,46,优,20,46,6,0.7,25,多云,东北风,0,1
珠海,2019/12/3,59,良,34,60,10,0.5,29,多云,东北风,0,2
珠海,2019/12/4,60,良,38,70,11,0.6,43,阴,东北风,0,3
珠海,2019/12/5,53,良,28,55,10,0.4,35,小雨,东北风,1,4
珠海,2019/12/6,67,良,38,74,10,0.6,27,晴,东北风,0,5
珠海,2019/12/7,64,良,40,71,10,0.6,38,多云,东北风,0,6
珠海,2019/12/8,64,良,34,62,11,0.6,40,晴~多云,东北风,0,7
珠海,2019/12/9,79,良,47,90,8,0.6,63,多云~晴,东北风,0,1
珠海,2019/12/10,103,轻度污染,59,113,9,0.7,86,晴,东北风,0,2
珠海,2019/12/11,98,良,68,121,12,0.8,78,晴,东北风,0,3
珠海,2019/12/12,61,良,38,72,6,0.5,45,晴~小雨,东南风,1,4
珠海,2019/12/13,59,良,30,68,5,0.5,40,晴,东南风,0,5
珠海,2019/12/14,60,良,28,64,6,0.6,48,晴~多云,东南风,0,6
珠海,2019/12/15,53,良,25,51,4,0.5,42,小雨,东南风,1,7
珠海,2019/12/16,55,良,18,39,4,0.4,44,多云,东南风,0,1
珠海,2019/12/17,65,良,20,38,4,0.4,52,多云,东南风,0,2
珠海,2019/12/18,50,优,21,39,4,0.4,40,晴~多云,东南风,0,3
珠海,2019/12/19,65,良,47,73,4,0.8,42,多云,东北风,0,4
珠海,2019/12/20,63,良,36,64,8,1.1,50,多云~小雨,东北风,1,5
珠海,2019/12/21,75,良,36,67,8,0.9,60,阴,东北风,0,6
珠海,2019/12/22,105,轻度污染,71,133,10,1.2,90,多云,西北风,0,7
珠海,2019/12/23,68,良,44,84,6,0.8,54,多云,东南风,0,1
珠海,2019/12/24,49,优,21,44,4,0.4,39,多云,东南风,0,2
珠海,2019/12/25,49,优,28,49,4,0.6,33,多云~晴,东南风,0,3
珠海,2019/12/26,65,良,42,80,7,0.8,52,多云,东北风,0,4
珠海,2019/12/27,60,良,22,48,8,0.9,36,多云,东北风,0,5
珠海,2019/12/28,78,良,51,96,8,0.9,62,多云~小雨,东北风,1,6
珠海,2019/12/29,97,良,72,121,6,1,74,小雨,东北风,1,7
珠海,2019/12/30,78,良,46,75,4,0.9,62,阴~多云,东北风,0,1
珠海,2019/12/31,57,良,26,50,5,0.7,45,阴~多云,东北风,0,2
肇庆,2018/1/1,108,轻度污染,81,111,21,1.2,58,多云,无持续风向,0,1
肇庆,2018/1/2,140,轻度污染,107,143,26,1.5,79,多云,无持续风向,0,2
肇庆,2018/1/3,129,轻度污染,98,125,21,1.4,71,多云~阴,无持续风向,0,3
肇庆,2018/1/4,124,轻度污染,94,124,23,1.3,73,多云~小雨,无持续风向,1,4
肇庆,2018/1/5,58,良,41,53,12,1.2,45,阴,无持续风向,0,5
肇庆,2018/1/6,44,优,23,22,7,1.3,35,小雨~大雨,无持续风向,1,6
肇庆,2018/1/7,55,良,24,25,8,1.3,44,中雨~小雨,无持续风向,1,7
肇庆,2018/1/8,35,优,15,16,7,1.1,28,中雨~小雨,无持续风向,1,1
肇庆,2018/1/9,52,良,36,39,7,1,24,小雨~多云,无持续风向,1,2
肇庆,2018/1/10,47,优,29,43,10,0.9,37,多云,无持续风向,0,3
肇庆,2018/1/11,52,良,25,48,13,0.8,41,多云,无持续风向,0,4
肇庆,2018/1/12,57,良,29,53,14,0.8,45,晴,无持续风向,0,5
肇庆,2018/1/13,68,良,36,61,19,0.8,54,多云,无持续风向,0,6
肇庆,2018/1/14,100,良,74,107,25,1.1,80,多云,无持续风向,0,7
肇庆,2018/1/15,107,轻度污染,80,106,20,1.1,78,多云,无持续风向,0,1
肇庆,2018/1/16,108,轻度污染,81,106,15,1.2,83,多云,无持续风向,0,2
肇庆,2018/1/17,89,良,57,78,9,1,71,多云,无持续风向,0,3
肇庆,2018/1/18,110,轻度污染,83,108,15,1.1,78,多云,无持续风向,0,4
肇庆,2018/1/19,145,轻度污染,111,132,20,1.2,85,阴,无持续风向,0,5
肇庆,2018/1/20,180,中度污染,136,163,21,1.4,87,阴~多云,无持续风向,0,6
肇庆,2018/1/21,170,中度污染,129,150,20,1.3,73,阴,无持续风向,0,7
肇庆,2018/1/22,130,轻度污染,99,111,11,1.3,50,阴,无持续风向,0,1
肇庆,2018/1/23,114,轻度污染,86,107,18,1.5,54,阴,无持续风向,0,2
肇庆,2018/1/24,128,轻度污染,97,124,24,1.5,71,阴,无持续风向,0,3
肇庆,2018/1/25,84,良,62,82,14,0.8,58,多云~阴,无持续风向,0,4
肇庆,2018/1/26,65,良,47,56,8,0.9,40,阴~多云,无持续风向,0,5
肇庆,2018/1/27,62,良,44,57,7,0.9,37,阴,东风,0,6
肇庆,2018/1/28,35,优,24,31,5,0.9,28,小雨,无持续风向,1,7
肇庆,2018/1/29,25,优,16,20,4,0.8,20,小雨,无持续风向,1,1
肇庆,2018/1/30,42,优,29,30,4,0.8,24,小雨,无持续风向,1,2
肇庆,2018/1/31,29,优,20,25,4,0.9,20,小雨~阴,无持续风向,1,3
肇庆,2018/2/1,70,良,51,64,7,0.8,33,晴,无持续风向,0,4
肇庆,2018/2/2,62,良,44,55,8,0.8,25,多云,无持续风向,0,5
肇庆,2018/2/3,60,良,43,63,11,0.8,26,多云,无持续风向,0,6
肇庆,2018/2/4,75,良,55,84,12,0.8,26,多云,东北风,0,7
肇庆,2018/2/5,53,良,37,56,9,0.7,28,多云,无持续风向,0,1
肇庆,2018/2/6,54,良,38,54,9,0.6,40,晴~多云,无持续风向,0,2
肇庆,2018/2/7,68,良,46,69,10,0.7,54,阴~多云,无持续风向,0,3
肇庆,2018/2/8,70,良,51,65,9,0.6,39,多云~阴,无持续风向,0,4
肇庆,2018/2/9,107,轻度污染,80,102,11,0.9,70,多云,无持续风向,0,5
肇庆,2018/2/10,99,良,74,78,6,0.8,35,阴,无持续风向,0,6
肇庆,2018/2/11,88,良,65,70,6,0.9,21,阴,无持续风向,0,7
肇庆,2018/2/12,72,良,52,78,7,0.7,24,多云,无持续风向,0,1
肇庆,2018/2/13,75,良,55,79,8,0.8,28,多云,无持续风向,0,2
肇庆,2018/2/14,67,良,48,69,8,0.8,23,阴,无持续风向,0,3
肇庆,2018/2/15,70,良,51,67,7,0.8,21,多云,无持续风向,0,4
肇庆,2018/2/16,133,轻度污染,101,106,16,0.8,15,多云,无持续风向,0,5
肇庆,2018/2/17,92,良,68,66,8,0.8,16,多云~阴,无持续风向,0,6
肇庆,2018/2/18,74,良,54,54,8,0.8,20,多云,无持续风向,0,7
肇庆,2018/2/19,58,良,41,47,6,0.9,19,阴,无持续风向,0,1
肇庆,2018/2/20,39,优,27,33,6,0.8,14,阴,无持续风向,0,2
肇庆,2018/2/21,43,优,30,32,5,0.9,11,阴~小雨,无持续风向,1,3
肇庆,2018/2/22,25,优,10,8,4,1,12,阵雨~阴,无持续风向,1,4
肇庆,2018/2/23,25,优,16,19,5,1,18,阴~小雨,无持续风向,1,5
肇庆,2018/2/24,69,良,50,47,7,1.1,32,阵雨,无持续风向,1,6
肇庆,2018/2/25,58,良,41,40,6,1.1,25,小雨~阴,无持续风向,1,7
肇庆,2018/2/26,40,优,22,27,9,1,20,多云,无持续风向,0,1
肇庆,2018/2/27,53,良,37,39,15,0.9,29,多云~阴,无持续风向,0,2
肇庆,2018/2/28,42,优,26,37,10,0.9,28,多云,无持续风向,0,3
肇庆,2018/3/1,45,优,30,40,11,0.8,23,多云,无持续风向,0,4
肇庆,2018/3/2,39,优,27,38,13,0.7,16,多云~阴,无持续风向,0,5
肇庆,2018/3/3,42,优,29,40,13,0.8,20,多云~阵雨,无持续风向,1,6
肇庆,2018/3/4,29,优,18,29,8,0.6,9,阴,无持续风向,0,7
肇庆,2018/3/5,37,优,25,37,15,0.7,23,雷阵雨~阵雨,无持续风向,1,1
肇庆,2018/3/6,53,良,37,52,12,1.2,34,阴~阵雨,无持续风向,1,2
肇庆,2018/3/7,57,良,40,52,11,0.9,37,阵雨~中雨,无持续风向,1,3
肇庆,2018/3/8,27,优,11,13,5,0.7,15,阵雨~晴,无持续风向,1,4
肇庆,2018/3/9,55,良,22,45,10,0.7,27,晴,无持续风向,0,5
肇庆,2018/3/10,65,良,40,59,15,0.8,47,多云,无持续风向,0,6
肇庆,2018/3/11,88,良,52,67,16,0.9,54,晴~多云,无持续风向,0,7
肇庆,2018/3/12,72,良,46,72,19,0.9,57,多云,无持续风向,0,1
肇庆,2018/3/13,56,良,33,49,21,0.7,29,多云~阵雨,无持续风向,1,2
肇庆,2018/3/14,50,优,35,47,17,0.7,34,阴~阵雨,无持续风向,1,3
肇庆,2018/3/15,59,良,42,52,15,0.9,42,多云,无持续风向,0,4
肇庆,2018/3/16,105,轻度污染,79,99,14,1,46,多云,无持续风向,0,5
肇庆,2018/3/17,69,良,50,60,21,0.7,30,阴,无持续风向,0,6
肇庆,2018/3/18,52,良,36,52,17,0.6,29,阴~阵雨,无持续风向,1,7
肇庆,2018/3/19,45,优,31,40,20,0.8,30,中雨~大雨,无持续风向,1,1
肇庆,2018/3/20,41,优,9,12,6,0.8,14,多云,无持续风向,0,2
肇庆,2018/3/21,48,优,19,33,7,0.7,28,多云~晴,无持续风向,0,3
肇庆,2018/3/22,57,良,35,56,16,0.7,45,晴,无持续风向,0,4
肇庆,2018/3/23,138,轻度污染,56,95,20,0.8,62,多云,无持续风向,0,5
肇庆,2018/3/24,78,良,57,96,22,0.9,61,多云,无持续风向,0,6
肇庆,2018/3/25,67,良,47,73,19,0.8,53,阵雨~阴,无持续风向,1,7
肇庆,2018/3/26,85,良,63,85,17,0.9,50,多云,无持续风向,0,1
肇庆,2018/3/27,60,良,43,57,13,0.9,37,多云,无持续风向,0,2
肇庆,2018/3/28,99,良,67,84,18,0.9,36,多云,无持续风向,0,3
肇庆,2018/3/29,80,良,52,70,21,0.8,34,多云,无持续风向,0,4
肇庆,2018/3/30,63,良,45,66,15,0.8,35,多云,无持续风向,0,5
肇庆,2018/3/31,99,良,44,67,22,0.8,35,多云,无持续风向,0,6
肇庆,2018/4/1,80,良,41,66,27,0.7,33,多云,无持续风向,0,7
肇庆,2018/4/2,80,良,53,80,24,0.8,31,多云,无持续风向,0,1
肇庆,2018/4/3,76,良,51,77,22,0.7,26,多云,无持续风向,0,2
肇庆,2018/4/4,61,良,33,58,18,0.6,22,多云,无持续风向,0,3
肇庆,2018/4/5,51,良,27,51,16,0.6,17,多云~阵雨,无持续风向,1,4
肇庆,2018/4/6,36,优,22,36,18,0.6,15,雷阵雨~多云,北风,1,5
肇庆,2018/4/7,78,良,32,106,9,0.6,29,多云,无持续风向,0,6
肇庆,2018/4/8,75,良,42,99,15,0.7,44,多云,无持续风向,0,7
肇庆,2018/4/9,83,良,52,97,18,0.8,47,多云,无持续风向,0,1
肇庆,2018/4/10,56,良,35,61,15,0.8,28,多云,无持续风向,0,2
肇庆,2018/4/11,52,良,29,53,19,0.7,25,阴,无持续风向,0,3
肇庆,2018/4/12,38,优,20,38,14,0.7,18,多云,无持续风向,0,4
肇庆,2018/4/13,35,优,21,35,16,0.6,20,多云~雷阵雨,无持续风向,1,5
肇庆,2018/4/14,29,优,20,28,12,0.6,16,阵雨,无持续风向,1,6
肇庆,2018/4/15,27,优,14,20,6,0.7,14,中雨,无持续风向,1,7
肇庆,2018/4/16,59,良,27,68,15,0.8,37,中雨~阴,无持续风向,1,1
肇庆,2018/4/17,81,良,40,111,17,0.7,44,多云,无持续风向,0,2
肇庆,2018/4/18,111,轻度污染,71,111,23,0.9,48,多云,无持续风向,0,3
肇庆,2018/4/19,89,良,66,89,25,1,47,多云,无持续风向,0,4
肇庆,2018/4/20,74,良,54,81,24,0.9,58,雷阵雨,无持续风向,1,5
肇庆,2018/4/21,57,良,31,64,20,0.7,37,阵雨,无持续风向,1,6
肇庆,2018/4/22,50,优,28,50,18,0.6,26,阴~阵雨,无持续风向,1,7
肇庆,2018/4/23,49,优,28,49,20,0.7,29,阵雨,无持续风向,1,1
肇庆,2018/4/24,35,优,22,30,8,0.8,28,阵雨~多云,无持续风向,1,2
肇庆,2018/4/25,49,优,32,49,13,0.9,37,阵雨~阴,无持续风向,1,3
肇庆,2018/4/26,78,良,57,64,13,1.1,61,雷阵雨~中雨,无持续风向,1,4
肇庆,2018/4/27,63,良,45,59,9,1.2,43,中雨~阵雨,无持续风向,1,5
肇庆,2018/4/28,69,良,50,75,12,1.2,44,阵雨,无持续风向,1,6
肇庆,2018/4/29,60,良,43,64,13,1.1,42,阵雨~多云,无持续风向,1,7
肇庆,2018/4/30,47,优,30,47,10,0.8,27,阵雨,无持续风向,1,1
肇庆,2018/5/1,44,优,24,44,10,0.8,23,阵雨~多云,无持续风向,1,2
肇庆,2018/5/2,41,优,25,38,9,0.7,16,阵雨,无持续风向,1,3
肇庆,2018/5/3,76,良,27,41,6,0.8,18,中雨~阵雨,无持续风向,1,4
肇庆,2018/5/4,68,良,49,67,13,1,51,阴~阵雨,无持续风向,1,5
肇庆,2018/5/5,60,良,29,55,14,0.8,34,阵雨~阴,无持续风向,1,6
肇庆,2018/5/6,34,优,17,34,11,0.7,13,雷阵雨,无持续风向,1,7
肇庆,2018/5/7,35,优,15,25,10,0.6,17,大雨~中雨,无持续风向,1,1
肇庆,2018/5/8,32,优,16,24,7,0.6,25,中雨,无持续风向,1,2
肇庆,2018/5/9,39,优,25,30,9,0.8,31,中雨~阵雨,无持续风向,1,3
肇庆,2018/5/10,63,良,35,43,9,0.7,50,中雨~阵雨,无持续风向,1,4
肇庆,2018/5/11,74,良,45,70,12,0.8,59,阵雨~多云,无持续风向,1,5
肇庆,2018/5/12,54,良,32,58,12,0.8,37,阵雨~阴,无持续风向,1,6
肇庆,2018/5/13,42,优,23,42,14,0.6,26,雷阵雨~多云,无持续风向,1,7
肇庆,2018/5/14,40,优,22,34,12,0.6,21,多云,无持续风向,0,1
肇庆,2018/5/15,39,优,15,28,13,0.5,13,多云,无持续风向,0,2
肇庆,2018/5/16,40,优,16,27,12,0.5,12,多云,无持续风向,0,3
肇庆,2018/5/17,36,优,19,36,17,0.6,21,多云,无持续风向,0,4
肇庆,2018/5/18,50,优,21,33,14,0.6,15,多云,无持续风向,0,5
肇庆,2018/5/19,65,良,18,32,10,0.5,16,多云,无持续风向,0,6
肇庆,2018/5/20,49,优,17,30,10,0.5,16,晴~多云,无持续风向,0,7
肇庆,2018/5/21,52,良,18,30,10,0.5,15,多云,无持续风向,0,1
肇庆,2018/5/22,52,良,15,30,10,0.5,19,多云,无持续风向,0,2
肇庆,2018/5/23,88,良,24,42,10,0.6,22,多云,无持续风向,0,3
肇庆,2018/5/24,65,良,23,34,11,0.5,18,多云,无持续风向,0,4
